location	year	month	day	total_cases	new_cases	total_deaths	new_deaths
Austria	2020	5	25	16539	36	641	1
Austria	2020	5	26	16557	18	643	2
Austria	2020	5	27	16591	34	645	2
Austria	2020	5	28	16628	37	668	23
Austria	2020	5	29	16655	27	668	0
Austria	2020	5	30	16685	30	668	0
Austria	2020	5	31	16731	46	668	0
Austria	2020	6	1	16733	2	668	0
Austria	2020	6	2	16759	26	669	1
Austria	2020	6	3	16771	12	670	1
Austria	2020	6	4	16805	34	670	0
Austria	2020	6	5	16843	38	672	2
Austria	2020	6	6	16898	55	672	0
Austria	2020	6	7	16902	4	672	0
Austria	2020	6	8	16968	66	672	0
Austria	2020	6	9	16979	11	672	0
Austria	2020	6	10	17005	26	673	1
Austria	2020	6	11	17034	29	674	1
Austria	2020	6	12	17064	30	675	1
Austria	2020	6	13	17078	14	677	2
Austria	2020	6	14	17109	31	677	0
Austria	2020	6	15	17135	26	678	1
Austria	2020	6	16	17189	54	681	3
Austria	2020	6	17	17203	14	687	6
Austria	2020	6	18	17223	20	688	1
Austria	2020	6	19	17271	48	688	0
Austria	2020	6	20	17323	52	688	0
Austria	2020	6	21	17341	18	690	2
Austria	2020	6	22	17380	39	690	0
Austria	2020	6	23	17408	28	693	3
Austria	2020	6	24	17449	41	693	0
Austria	2020	6	25	17477	28	698	5
Austria	2020	6	26	17522	45	698	0
Austria	2020	6	27	17580	58	700	2
Austria	2020	6	28	17654	74	702	2
Austria	2020	6	29	17723	69	703	1
Austria	2020	6	30	17766	43	705	2
Austria	2020	7	1	17873	107	705	0
Austria	2020	7	2	17941	68	705	0
Austria	2020	7	3	18050	109	705	0
Austria	2020	7	4	18165	115	705	0
Austria	2020	7	5	18280	115	706	1
Austria	2020	7	6	18365	85	706	0
Austria	2020	7	7	18421	56	706	0
Austria	2020	7	8	18513	92	706	0
Austria	2020	7	9	18615	102	706	0
Austria	2020	7	10	18709	94	706	0
Austria	2020	7	11	18783	74	706	0
Austria	2020	7	12	18897	114	708	2
Austria	2020	7	13	18948	51	708	0
Austria	2020	7	14	19021	73	709	1
Austria	2020	7	15	19154	133	710	1
Austria	2020	7	16	19270	116	711	1
Austria	2020	7	17	19439	169	711	0
Austria	2020	7	18	19573	134	711	0
Austria	2020	7	19	19655	82	711	0
Austria	2020	7	20	19743	88	711	0
Austria	2020	7	21	19827	84	710	-1
Austria	2020	7	22	19929	102	711	1
Austria	2020	7	23	20099	170	711	0
Austria	2020	7	24	20214	115	711	0
Austria	2020	7	25	20338	124	712	1
Austria	2020	7	26	20472	134	712	0
Austria	2020	7	27	20558	86	713	1
Austria	2020	7	28	20677	119	713	0
Austria	2020	7	29	20850	173	716	3
Austria	2020	7	30	20955	105	718	2
Austria	2020	7	31	21130	175	718	0
Austria	2020	8	1	21212	82	718	0
Austria	2020	8	2	21304	92	718	0
Austria	2020	8	3	21385	81	718	0
Austria	2020	8	4	21481	96	719	1
Austria	2020	8	5	21566	85	719	0
Austria	2020	8	6	21696	130	719	0
Austria	2020	8	7	21837	141	720	1
Austria	2020	8	8	21919	82	721	1
Austria	2020	8	9	22033	114	721	0
Austria	2020	8	10	22106	73	723	2
Austria	2020	8	11	22245	139	723	0
Austria	2020	8	12	22439	194	724	1
Austria	2020	8	13	22594	155	725	1
Austria	2020	8	14	22876	282	725	0
Austria	2020	8	15	23179	303	728	3
Austria	2020	8	16	23370	191	728	0
Austria	2020	8	17	23534	164	729	1
Austria	2020	8	18	23829	295	729	0
Austria	2020	8	19	24084	255	729	0
Austria	2020	8	20	24431	347	729	0
Austria	2020	8	21	24762	331	730	1
Austria	2020	8	22	25062	300	732	2
Austria	2020	8	23	25253	191	732	0
Austria	2020	8	24	25495	242	733	1
Austria	2020	8	25	25706	211	733	0
Austria	2020	8	26	26033	327	733	0
Austria	2020	8	27	26361	328	733	0
Austria	2020	8	28	26590	229	733	0
Austria	2020	8	29	26985	395	733	0
Austria	2020	8	30	27166	181	733	0
Austria	2020	8	31	27438	272	733	0
Austria	2020	9	1	27642	204	734	1
Austria	2020	9	2	27969	327	734	0
Austria	2020	9	3	28372	403	735	1
Austria	2020	9	4	28729	357	735	0
Austria	2020	9	5	29087	358	735	0
Austria	2020	9	6	29271	184	736	1
Austria	2020	9	7	29561	290	746	10
Austria	2020	9	8	30081	520	747	1
Austria	2020	9	9	30583	502	747	0
Austria	2020	9	10	31247	664	748	1
Austria	2020	9	11	31827	580	750	2
Austria	2020	9	12	32696	869	754	4
Austria	2020	9	13	33159	463	756	2
Austria	2020	9	14	33541	382	757	1
Austria	2020	9	15	34305	764	757	0
Austria	2020	9	16	35073	768	758	1
Austria	2020	9	17	35853	780	758	0
Austria	2020	9	18	36661	808	763	5
Austria	2020	9	19	37474	813	765	2
Austria	2020	9	20	38095	621	766	1
Austria	2020	9	21	38658	563	767	1
Austria	2020	9	22	39303	645	771	4
Austria	2020	9	23	39984	681	777	6
Austria	2020	9	24	40816	832	783	6
Austria	2020	9	25	41500	684	786	3
Austria	2020	9	26	42214	714	787	1
Austria	2020	9	27	42876	662	787	0
Austria	2020	9	28	43432	556	790	3
Austria	2020	9	29	44041	609	796	6
Austria	2020	9	30	44813	772	799	3
Austria	2020	10	1	45686	873	802	3
Austria	2020	10	2	46374	688	803	1
Austria	2020	10	3	47432	1058	809	6
Austria	2020	10	4	48146	714	813	4
Austria	2020	10	5	48896	750	818	5
Austria	2020	10	6	49819	923	822	4
Austria	2020	10	7	50848	1029	830	8
Austria	2020	10	8	52057	1209	838	8
Austria	2020	10	9	53188	1131	842	4
Austria	2020	10	10	54423	1235	852	10
Austria	2020	10	11	55319	896	851	-1
Austria	2020	10	12	56298	979	855	4
Austria	2020	10	13	57326	1028	861	6
Austria	2020	10	14	58672	1346	872	11
Austria	2020	10	15	60224	1552	877	5
Austria	2020	10	16	61387	1163	882	5
Austria	2020	10	17	63134	1747	889	7
Austria	2020	10	18	64806	1672	893	4
Austria	2020	10	19	65927	1121	904	11
Austria	2020	10	20	67451	1524	914	10
Austria	2020	10	21	69409	1958	925	11
Austria	2020	10	22	71844	2435	941	16
Austria	2020	10	23	74415	2571	954	13
Austria	2020	10	24	78029	3614	965	11
Austria	2020	10	25	80811	2782	979	14
Austria	2020	10	26	83267	2456	992	13
Austria	2020	10	27	86102	2835	1005	13
Austria	2020	10	28	89496	3394	1027	22
Austria	2020	10	29	93949	4453	1056	29
Austria	2020	10	30	99576	5627	1082	26
Austria	2020	10	31	104925	5349	1109	27
Austria	2020	11	1	109881	4956	1130	21
Austria	2020	11	2	114016	4135	1159	29
Austria	2020	11	3	118198	4182	1192	33
Austria	2020	11	4	125099	6901	1227	35
Austria	2020	11	5	132515	7416	1268	41
Austria	2020	11	6	138979	6464	1340	72
Austria	2020	11	7	147220	8241	1377	37
Austria	2020	11	8	153153	5933	1411	34
Austria	2020	11	9	158746	5593	1454	43
Austria	2020	11	10	164866	6120	1499	45
Austria	2020	11	11	172380	7514	1564	65
Austria	2020	11	12	181642	9262	1608	44
Austria	2020	11	13	191228	9586	1661	53
Austria	2020	11	14	198291	7063	1746	85
Austria	2020	11	15	203956	5665	1829	83
Austria	2020	11	16	208613	4657	1887	58
Austria	2020	11	17	214597	5984	1945	58
Austria	2020	11	18	221688	7091	2054	109
Austria	2020	11	19	228683	6995	2116	62
Austria	2020	11	20	235351	6668	2224	108
Austria	2020	11	21	241962	6611	2328	104
Austria	2020	11	22	247188	5226	2388	60
Austria	2020	11	23	250333	3145	2459	71
Austria	2020	11	24	254710	4377	2577	118
Austria	2020	11	25	260512	5802	2667	90
Austria	2020	11	26	266038	5526	2773	106
Austria	2020	11	27	270992	4954	2886	113
Austria	2020	11	28	275661	4669	3018	132
Austria	2020	11	29	279708	4047	3105	87
Austria	2020	11	30	282456	2748	3184	79
Austria	2020	12	1	285489	3033	3325	141
Austria	2020	12	2	289461	3972	3446	121
Austria	2020	12	3	293430	3969	3538	92
Austria	2020	12	4	297245	3815	3651	113
Austria	2020	12	5	300689	3444	3757	106
Austria	2020	12	6	303430	2741	3840	83
Austria	2020	12	7	305693	2263	3897	57
Austria	2020	12	8	308070	2377	4002	105
Austria	2020	12	9	311002	2932	4056	54
Austria	2020	12	10	313688	2686	4163	107
Austria	2020	12	11	316581	2893	4289	126
Austria	2020	12	12	319822	3241	4415	126
Austria	2020	12	13	322463	2641	4473	58
Austria	2020	12	14	325051	2588	4530	57
Austria	2020	12	15	327679	2628	4648	118
Austria	2020	12	16	330343	2664	4764	116
Austria	2020	12	17	332828	2485	4982	218
Austria	2020	12	18	334913	2085	5127	145
Austria	2020	12	19	337209	2296	5209	82
Austria	2020	12	20	338854	1645	5351	142
Austria	2020	12	21	340373	1519	5435	84
Austria	2020	12	22	342226	1853	5540	105
Austria	2020	12	23	344357	2131	5654	114
Austria	2020	12	24	347204	2847	5745	91
Austria	2020	12	25	349055	1851	5783	38
Austria	2020	12	26	350484	1429	5843	60
Austria	2020	12	27	351892	1408	5881	38
Austria	2020	12	28	353484	1592	5931	50
Austria	2020	12	29	355352	1868	6059	128
Austria	2020	12	30	357902	2550	6149	90
Austria	2020	12	31	360815	2913	6222	73
Belarus	2020	2	28	1	1		
Belarus	2020	2	29	1	0		
Belarus	2020	3	1	1	0		
Belarus	2020	3	2	1	0		
Belarus	2020	3	3	1	0		
Belarus	2020	3	4	6	5		
Belarus	2020	3	5	6	0		
Belarus	2020	3	6	6	0		
Belarus	2020	3	7	6	0		
Belarus	2020	3	8	6	0		
Belarus	2020	3	9	6	0		
Belarus	2020	3	10	9	3		
Belarus	2020	3	11	9	0		
Belarus	2020	3	12	12	3		
Belarus	2020	3	13	27	15		
Belarus	2020	3	14	27	0		
Belarus	2020	3	15	27	0		
Belarus	2020	3	16	36	9		
Belarus	2020	3	17	36	0		
Belarus	2020	3	18	51	15		
Belarus	2020	3	19	51	0		
Belarus	2020	3	20	69	18		
Belarus	2020	3	21	76	7		
Belarus	2020	3	22	76	0		
Belarus	2020	3	23	81	5		
Belarus	2020	3	24	81	0		
Belarus	2020	3	25	86	5		
Belarus	2020	3	26	86	0		
Belarus	2020	3	27	94	8		
Belarus	2020	3	28	94	0		
Belarus	2020	3	29	94	0		
Belarus	2020	3	30	152	58		
Belarus	2020	3	31	152	0	1	1
Belarus	2020	4	1	163	11	2	1
Belarus	2020	4	2	304	141	4	2
Belarus	2020	4	3	351	47	4	0
Belarus	2020	4	4	440	89	5	1
Belarus	2020	4	5	562	122	8	3
Belarus	2020	4	6	700	138	13	5
Belarus	2020	4	7	861	161	13	0
Belarus	2020	4	8	1066	205	13	0
Belarus	2020	4	9	1486	420	16	3
Belarus	2020	4	10	1981	495	19	3
Belarus	2020	4	11	2226	245	23	4
Belarus	2020	4	12	2578	352	26	3
Belarus	2020	4	13	2919	341	29	3
Belarus	2020	4	14	3281	362	33	4
Belarus	2020	4	15	3728	447	36	3
Belarus	2020	4	16	4204	476	40	4
Belarus	2020	4	17	4779	575	42	2
Belarus	2020	4	18	5297	518	45	3
Belarus	2020	4	19	5807	510	47	2
Belarus	2020	4	20	6264	457	51	4
Belarus	2020	4	21	6723	459	55	4
Belarus	2020	4	22	7281	558	58	3
Belarus	2020	4	23	8022	741	60	2
Belarus	2020	4	24	8773	751	63	3
Belarus	2020	4	25	9590	817	67	4
Belarus	2020	4	26	10463	873	72	5
Belarus	2020	4	27	11289	826	75	3
Belarus	2020	4	28	12208	919	79	4
Belarus	2020	4	29	13181	973	84	5
Belarus	2020	4	30	14027	846	89	5
Belarus	2020	5	1	14917	890	93	4
Belarus	2020	5	2	15828	911	97	4
Belarus	2020	5	3	16705	877	99	2
Belarus	2020	5	4	17489	784	103	4
Belarus	2020	5	5	18350	861	107	4
Belarus	2020	5	6	19255	905	112	5
Belarus	2020	5	7	20168	913	116	4
Belarus	2020	5	8	21101	933	121	5
Belarus	2020	5	9	22052	951	126	5
Belarus	2020	5	10	22973	921	131	5
Belarus	2020	5	11	23906	933	135	4
Belarus	2020	5	12	24873	967	142	7
Belarus	2020	5	13	25825	952	146	4
Belarus	2020	5	14	26772	947	151	5
Belarus	2020	5	15	27730	958	156	5
Belarus	2020	5	16	28681	951	160	4
Belarus	2020	5	17	29650	969	165	5
Belarus	2020	5	18	30572	922	171	6
Belarus	2020	5	19	31508	936	175	4
Belarus	2020	5	20	32426	918	179	4
Belarus	2020	5	21	33371	945	185	6
Belarus	2020	5	22	34303	932	190	5
Belarus	2020	5	23	35244	941	194	4
Belarus	2020	5	24	36198	954	199	5
Belarus	2020	5	25	37144	946	204	5
Belarus	2020	5	26	38059	915	208	4
Belarus	2020	5	27	38956	897	214	6
Belarus	2020	5	28	39858	902	219	5
Belarus	2020	5	29	40764	906	224	5
Belarus	2020	5	30	41658	894	229	5
Belarus	2020	5	31	42556	898	235	6
Belarus	2020	6	1	43403	847	240	5
Belarus	2020	6	2	44255	852	243	3
Belarus	2020	6	3	45116	861	248	5
Belarus	2020	6	4	45981	865	253	5
Belarus	2020	6	5	46868	887	259	6
Belarus	2020	6	6	47751	883	263	4
Belarus	2020	6	7	48630	879	269	6
Belarus	2020	6	8	49453	823	276	7
Belarus	2020	6	9	50265	812	282	6
Belarus	2020	6	10	51066	801	288	6
Belarus	2020	6	11	51816	750	293	5
Belarus	2020	6	12	52520	704	298	5
Belarus	2020	6	13	53241	721	303	5
Belarus	2020	6	14	53973	732	308	5
Belarus	2020	6	15	54680	707	312	4
Belarus	2020	6	16	55369	689	318	6
Belarus	2020	6	17	56032	663	324	6
Belarus	2020	6	18	56657	625	331	7
Belarus	2020	6	19	57333	676	337	6
Belarus	2020	6	20	57936	603	343	6
Belarus	2020	6	21	58505	569	346	3
Belarus	2020	6	22	59023	518	351	5
Belarus	2020	6	23	59487	464	357	6
Belarus	2020	6	24	59945	458	362	5
Belarus	2020	6	25	60382	437	367	5
Belarus	2020	6	26	60713	331	373	6
Belarus	2020	6	27	61095	382	377	4
Belarus	2020	6	28	61475	380	383	6
Belarus	2020	6	29	61790	315	387	4
Belarus	2020	6	30	62118	328	392	5
Belarus	2020	7	1	62424	306	398	6
Belarus	2020	7	2	62698	274	405	7
Belarus	2020	7	3	62997	299	412	7
Belarus	2020	7	4	63270	273	418	6
Belarus	2020	7	5	63554	284	423	5
Belarus	2020	7	6	63804	250	429	6
Belarus	2020	7	7	64003	199	436	7
Belarus	2020	7	8	64224	221	443	7
Belarus	2020	7	9	64411	187	449	6
Belarus	2020	7	10	64604	193	454	5
Belarus	2020	7	11	64767	163	459	5
Belarus	2020	7	12	64932	165	464	5
Belarus	2020	7	13	65114	182	468	4
Belarus	2020	7	14	65269	155	474	6
Belarus	2020	7	15	65443	174	480	6
Belarus	2020	7	16	65623	180	485	5
Belarus	2020	7	17	65782	159	491	6
Belarus	2020	7	18	65953	171	495	4
Belarus	2020	7	19	66095	142	499	4
Belarus	2020	7	20	66213	118	503	4
Belarus	2020	7	21	66348	135	507	4
Belarus	2020	7	22	66521	173	513	6
Belarus	2020	7	23	66688	167	519	6
Belarus	2020	7	24	66846	158	524	5
Belarus	2020	7	25	67002	156	530	6
Belarus	2020	7	26	67132	130	534	4
Belarus	2020	7	27	67251	119	538	4
Belarus	2020	7	28	67366	115	543	5
Belarus	2020	7	29	67518	152	548	5
Belarus	2020	7	30	67665	147	553	5
Belarus	2020	7	31	67808	143	559	6
Belarus	2020	8	1	67946	138	563	4
Belarus	2020	8	2	68067	121	567	4
Belarus	2020	8	3	68166	99	571	4
Belarus	2020	8	4	68250	84	574	3
Belarus	2020	8	5	68376	126	577	3
Belarus	2020	8	6	68503	127	580	3
Belarus	2020	8	7	68614	111	583	3
Belarus	2020	8	8	68738	124	585	2
Belarus	2020	8	9	68850	112	587	2
Belarus	2020	8	10	68947	97	589	2
Belarus	2020	8	11	69005	58	592	3
Belarus	2020	8	12	69102	97	595	3
Belarus	2020	8	13	69203	101	599	4
Belarus	2020	8	14	69308	105	603	4
Belarus	2020	8	15	69308	0	603	0
Belarus	2020	8	16	69516	208	610	7
Belarus	2020	8	17	69589	73	613	3
Belarus	2020	8	18	69673	84	617	4
Belarus	2020	8	19	69801	128	622	5
Belarus	2020	8	20	69950	149	627	5
Belarus	2020	8	21	70111	161	632	5
Belarus	2020	8	22	70285	174	637	5
Belarus	2020	8	23	70468	183	642	5
Belarus	2020	8	24	70645	177	646	4
Belarus	2020	8	25	70727	82	652	6
Belarus	2020	8	26	70974	247	657	5
Belarus	2020	8	27	71165	191	662	5
Belarus	2020	8	28	71346	181	667	5
Belarus	2020	8	29	71523	177	671	4
Belarus	2020	8	30	71687	164	676	5
Belarus	2020	8	31	71843	156	681	5
Belarus	2020	9	1	71962	119	686	5
Belarus	2020	9	2	72141	179	691	5
Belarus	2020	9	3	72302	161	696	5
Belarus	2020	9	4	72485	183	701	5
Belarus	2020	9	5	72663	178	705	4
Belarus	2020	9	6	72859	196	711	6
Belarus	2020	9	7	73031	172	716	5
Belarus	2020	9	8	73208	177	721	5
Belarus	2020	9	9	73402	194	726	5
Belarus	2020	9	10	73591	189	732	6
Belarus	2020	9	11	73784	193	738	6
Belarus	2020	9	12	73975	191	744	6
Belarus	2020	9	13	74173	198	750	6
Belarus	2020	9	14	74360	187	756	6
Belarus	2020	9	15	74552	192	761	5
Belarus	2020	9	16	74763	211	767	6
Belarus	2020	9	17	74987	224	771	4
Belarus	2020	9	18	75230	243	773	2
Belarus	2020	9	19	75461	231	776	3
Belarus	2020	9	20	75674	213	780	4
Belarus	2020	9	21	75898	224	785	5
Belarus	2020	9	22	76104	206	791	6
Belarus	2020	9	23	76357	253	796	5
Belarus	2020	9	24	76651	294	802	6
Belarus	2020	9	25	76957	306	807	5
Belarus	2020	9	26	77289	332	813	6
Belarus	2020	9	27	77609	320	818	5
Belarus	2020	9	28	77946	337	822	4
Belarus	2020	9	29	78260	314	828	6
Belarus	2020	9	30	78631	371	833	5
Belarus	2020	10	1	79019	388	839	6
Belarus	2020	10	2	79421	402	844	5
Belarus	2020	10	3	79852	431	851	7
Belarus	2020	10	4	79852	0	851	0
Belarus	2020	10	5	80696	844	862	11
Belarus	2020	10	6	81090	394	868	6
Belarus	2020	10	7	81505	415	874	6
Belarus	2020	10	8	81982	477	880	6
Belarus	2020	10	9	82471	489	885	5
Belarus	2020	10	10	82471	0	885	0
Belarus	2020	10	11	83534	1063	896	11
Belarus	2020	10	12	83998	464	901	5
Belarus	2020	10	13	84524	526	906	5
Belarus	2020	10	14	85121	597	911	5
Belarus	2020	10	15	85734	613	916	5
Belarus	2020	10	16	86392	658	921	5
Belarus	2020	10	17	87063	671	925	4
Belarus	2020	10	18	87698	635	929	4
Belarus	2020	10	19	88290	592	933	4
Belarus	2020	10	20	88909	619	937	4
Belarus	2020	10	21	89642	733	941	4
Belarus	2020	10	22	90380	738	945	4
Belarus	2020	10	23	91167	787	945	0
Belarus	2020	10	24	91978	811	953	8
Belarus	2020	10	25	92823	845	957	4
Belarus	2020	10	26	93707	884	961	4
Belarus	2020	10	27	94609	902	965	4
Belarus	2020	10	28	95545	936	969	4
Belarus	2020	10	29	96529	984	973	4
Belarus	2020	10	30	97499	970	977	4
Belarus	2020	10	31	98482	983	980	3
Belarus	2020	11	1	99459	977	985	5
Belarus	2020	11	2	100400	941	989	4
Belarus	2020	11	3	101329	929	992	3
Belarus	2020	11	4	102313	984	995	3
Belarus	2020	11	5	103295	982	998	3
Belarus	2020	11	6	104286	991	1001	3
Belarus	2020	11	7	105283	997	1004	3
Belarus	2020	11	8	106279	996	1007	3
Belarus	2020	11	9	107262	983	1011	4
Belarus	2020	11	10	108300	1038	1016	5
Belarus	2020	11	11	109357	1057	1022	6
Belarus	2020	11	12	110455	1098	1027	5
Belarus	2020	11	13	111622	1167	1033	6
Belarus	2020	11	14	112870	1248	1039	6
Belarus	2020	11	15	114185	1315	1046	7
Belarus	2020	11	16	115448	1263	1053	7
Belarus	2020	11	17	116699	1251	1060	7
Belarus	2020	11	18	118008	1309	1067	7
Belarus	2020	11	19	119390	1382	1074	7
Belarus	2020	11	20	120847	1457	1081	7
Belarus	2020	11	21	122435	1588	1089	8
Belarus	2020	11	22	123999	1564	1096	7
Belarus	2020	11	23	125482	1483	1104	8
Belarus	2020	11	24	126953	1471	1112	8
Belarus	2020	11	25	128449	1496	1119	7
Belarus	2020	11	26	130012	1563	1128	9
Belarus	2020	11	27	131633	1621	1136	8
Belarus	2020	11	28	133324	1691	1143	7
Belarus	2020	11	29	135008	1684	1151	8
Belarus	2020	11	30	136647	1639	1158	7
Belarus	2020	12	1	138219	1572	1166	8
Belarus	2020	12	2	139908	1689	1174	8
Belarus	2020	12	3	141609	1701	1181	7
Belarus	2020	12	4	143383	1774	1190	9
Belarus	2020	12	5	145279	1896	1198	8
Belarus	2020	12	6	147157	1878	1207	9
Belarus	2020	12	7	148953	1796	1215	8
Belarus	2020	12	8	150602	1649	1222	7
Belarus	2020	12	9	152453	1851	1230	8
Belarus	2020	12	10	154392	1939	1238	8
Belarus	2020	12	11	156359	1967	1246	8
Belarus	2020	12	12	158334	1975	1254	8
Belarus	2020	12	13	160295	1961	1263	9
Belarus	2020	12	14	162148	1853	1273	10
Belarus	2020	12	15	164059	1911	1282	9
Belarus	2020	12	16	165897	1838	1291	9
Belarus	2020	12	17	167731	1834	1299	8
Belarus	2020	12	18	169648	1917	1308	9
Belarus	2020	12	19	171579	1931	1316	8
Belarus	2020	12	20	173523	1944	1324	8
Belarus	2020	12	21	175416	1893	1333	9
Belarus	2020	12	22	177274	1858	1341	8
Belarus	2020	12	23	179196	1922	1349	8
Belarus	2020	12	24	181113	1917	1358	9
Belarus	2020	12	25	183006	1893	1367	9
Belarus	2020	12	26	184922	1916	1376	9
Belarus	2020	12	27	186747	1825	1385	9
Belarus	2020	12	28	188588	1841	1394	9
Belarus	2020	12	29	190404	1816	1404	10
Belarus	2020	12	30	192361	1957	1414	10
Belarus	2020	12	31	194284	1923	1424	10
Belgium	2020	2	4	1	1		
Belgium	2020	2	5	1	0		
Belgium	2020	2	6	1	0		
Belgium	2020	2	7	1	0		
Belgium	2020	2	8	1	0		
Belgium	2020	2	9	1	0		
Belgium	2020	2	10	1	0		
Belgium	2020	2	11	1	0		
Belgium	2020	2	12	1	0		
Belgium	2020	2	13	1	0		
Belgium	2020	2	14	1	0		
Belgium	2020	2	15	1	0		
Belgium	2020	2	16	1	0		
Belgium	2020	2	17	1	0		
Belgium	2020	2	18	1	0		
Belgium	2020	2	19	1	0		
Belgium	2020	2	20	1	0		
Belgium	2020	2	21	1	0		
Belgium	2020	2	22	1	0		
Belgium	2020	2	23	1	0		
Belgium	2020	2	24	1	0		
Belgium	2020	2	25	1	0		
Belgium	2020	2	26	1	0		
Belgium	2020	2	27	1	0		
Belgium	2020	2	28	1	0		
Belgium	2020	2	29	1	0		
Belgium	2020	3	1	2	1		
Belgium	2020	3	2	8	6		
Belgium	2020	3	3	13	5		
Belgium	2020	3	4	23	10		
Belgium	2020	3	5	50	27		
Belgium	2020	3	6	109	59		
Belgium	2020	3	7	169	60		
Belgium	2020	3	8	200	31		
Belgium	2020	3	9	239	39		
Belgium	2020	3	10	267	28		
Belgium	2020	3	11	314	47	3	3
Belgium	2020	3	12	314	0	3	0
Belgium	2020	3	13	559	245	3	0
Belgium	2020	3	14	689	130	4	1
Belgium	2020	3	15	886	197	4	0
Belgium	2020	3	16	1058	172	5	1
Belgium	2020	3	17	1243	185	10	5
Belgium	2020	3	18	1486	243	14	4
Belgium	2020	3	19	1795	309	21	7
Belgium	2020	3	20	2257	462	37	16
Belgium	2020	3	21	2815	558	67	30
Belgium	2020	3	22	3401	586	75	8
Belgium	2020	3	23	3743	342	88	13
Belgium	2020	3	24	4269	526	122	34
Belgium	2020	3	25	4937	668	178	56
Belgium	2020	3	26	6235	1298	220	42
Belgium	2020	3	27	7284	1049	289	69
Belgium	2020	3	28	9134	1850	353	64
Belgium	2020	3	29	10836	1702	431	78
Belgium	2020	3	30	11899	1063	513	82
Belgium	2020	3	31	12775	876	705	192
Belgium	2020	4	1	13964	1189	828	123
Belgium	2020	4	2	15348	1384	1011	183
Belgium	2020	4	3	16770	1422	1143	132
Belgium	2020	4	4	18431	1661	1283	140
Belgium	2020	4	5	19691	1260	1447	164
Belgium	2020	4	6	20814	1123	1632	185
Belgium	2020	4	7	22194	1380	2035	403
Belgium	2020	4	8	23403	1209	2240	205
Belgium	2020	4	9	24983	1580	2523	283
Belgium	2020	4	10	26667	1684	3019	496
Belgium	2020	4	11	28018	1351	3346	327
Belgium	2020	4	12	29647	1629	3600	254
Belgium	2020	4	13	30589	942	3903	303
Belgium	2020	4	14	31119	530	4157	254
Belgium	2020	4	15	33573	2454	4440	283
Belgium	2020	4	16	34809	1236	4857	417
Belgium	2020	4	17	36138	1329	5163	306
Belgium	2020	4	18	37183	1045	5453	290
Belgium	2020	4	19	38496	1313	5683	230
Belgium	2020	4	20	39983	1487	5828	145
Belgium	2020	4	21	40956	973	5998	170
Belgium	2020	4	22	41889	933	6262	264
Belgium	2020	4	23	42797	908	6490	228
Belgium	2020	4	24	44293	1496	6679	189
Belgium	2020	4	25	45325	1032	6917	238
Belgium	2020	4	26	46134	809	7094	177
Belgium	2020	4	27	46687	553	7207	113
Belgium	2020	4	28	47334	647	7331	124
Belgium	2020	4	29	47859	525	7501	170
Belgium	2020	4	30	48519	660	7594	93
Belgium	2020	5	1	49032	513	7703	109
Belgium	2020	5	2	49517	485	7765	62
Belgium	2020	5	3	49906	389	7844	79
Belgium	2020	5	4	50267	361	7924	80
Belgium	2020	5	5	50509	242	8016	92
Belgium	2020	5	6	50781	272	8339	323
Belgium	2020	5	7	51420	639	8415	76
Belgium	2020	5	8	52011	591	8521	106
Belgium	2020	5	9	52596	585	8581	60
Belgium	2020	5	10	53081	485	8656	75
Belgium	2020	5	11	53449	368	8707	51
Belgium	2020	5	12	53779	330	8761	54
Belgium	2020	5	13	53981	202	8843	82
Belgium	2020	5	14	54288	307	8903	60
Belgium	2020	5	15	54644	356	8959	56
Belgium	2020	5	16	54989	345	9005	46
Belgium	2020	5	17	55280	291	9052	47
Belgium	2020	5	18	55559	279	9080	28
Belgium	2020	5	19	55791	232	9108	28
Belgium	2020	5	20	55983	192	9150	42
Belgium	2020	5	21	56235	252	9186	36
Belgium	2020	5	22	56511	276	9212	26
Belgium	2020	5	23	56810	299	9237	25
Belgium	2020	5	24	57092	282	9280	43
Belgium	2020	5	25	57342	250	9312	32
Belgium	2020	5	26	57455	113	9334	22
Belgium	2020	5	27	57592	137	9364	30
Belgium	2020	5	28	57849	257	9388	24
Belgium	2020	5	29	58061	212	9430	42
Belgium	2020	5	30	58186	125	9453	23
Belgium	2020	5	31	58381	195	9467	14
